start_time,end_time,low_freq,high_freq,event,detection_confidence,input_file
66.8085,66.8223,23750.0,30470.0,Echolocation,0.524,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
66.9505,66.9612,23750.0,30015.0,Echolocation,0.524,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
67.0855,67.1013,22890.0,33102.0,Echolocation,0.6,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
67.37950000000001,67.3942,23750.0,30228.0,Echolocation,0.551,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
67.5425,67.5564,23750.0,31084.0,Echolocation,0.547,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
67.7095,67.7211,24609.0,32445.0,Echolocation,0.528,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
68.01650000000001,68.0296,24609.0,30966.0,Echolocation,0.513,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
68.5905,68.6044,23750.0,31422.0,Echolocation,0.555,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
68.8555,68.8671,23750.0,28977.0,Echolocation,0.587,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
69.0025,69.0164,24609.0,31186.0,Echolocation,0.536,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
69.1675,69.1815,23750.0,30421.0,Echolocation,0.55,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
70.2185,70.2298,27187.0,32609.0,Echolocation,0.604,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
70.61449999999999,70.6283,24609.0,29747.0,Echolocation,0.595,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
70.9185,70.9331,24609.0,35311.0,Echolocation,0.628,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
71.0735,71.0891,24609.0,32199.0,Echolocation,0.528,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
71.3445,71.3569,25468.0,33364.0,Echolocation,0.645,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
71.7485,71.7651,25468.0,33051.0,Echolocation,0.565,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
72.1395,72.1553,25468.0,33282.0,Echolocation,0.53,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
72.5345,72.5466,24609.0,33338.0,Echolocation,0.549,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
72.6505,72.6664,25468.0,34397.0,Echolocation,0.6,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
73.0515,73.0673,24609.0,33955.0,Echolocation,0.598,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
73.1965,73.2109,25468.0,33700.0,Echolocation,0.565,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
73.3965,73.412,23750.0,29234.0,Echolocation,0.595,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
73.4575,73.4733,24609.0,35184.0,Echolocation,0.593,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
73.7235,73.7385,25468.0,32083.0,Echolocation,0.626,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
73.8605,73.8763,25468.0,34262.0,Echolocation,0.554,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
74.0095,74.0262,24609.0,32062.0,Echolocation,0.54,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
74.4225,74.4394,24609.0,33912.0,Echolocation,0.592,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
74.6875,74.7043,24609.0,31738.0,Echolocation,0.536,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
75.1045,75.1219,24609.0,31628.0,Echolocation,0.505,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
75.6605,75.6785,24609.0,30269.0,Echolocation,0.523,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
76.00450000000001,76.0205,24609.0,29793.0,Echolocation,0.52,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
76.27850000000001,76.2918,25468.0,32077.0,Echolocation,0.682,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
76.4235,76.4384,24609.0,31957.0,Echolocation,0.535,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
76.6915,76.70609999999999,24609.0,31456.0,Echolocation,0.624,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
76.8595,76.87389999999999,24609.0,30815.0,Echolocation,0.623,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
77.0215,77.0376,24609.0,29226.0,Echolocation,0.577,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
77.2835,77.2993,24609.0,31917.0,Echolocation,0.606,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
77.5595,77.5761,23750.0,27653.0,Echolocation,0.558,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
77.8175,77.8317,24609.0,30795.0,Echolocation,0.671,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
77.8395,77.8578,23750.0,30254.0,Echolocation,0.534,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
78.0155,78.0312,23750.0,30471.0,Echolocation,0.598,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
78.8485,78.8622,23750.0,29206.0,Echolocation,0.616,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
79.1215,79.1417,23750.0,29181.0,Echolocation,0.502,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
79.67150000000001,79.6884,23750.0,28997.0,Echolocation,0.565,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
79.7935,79.8058,26328.0,30802.0,Echolocation,0.536,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
79.84049999999999,79.8561,24609.0,27978.0,Echolocation,0.587,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
80.3925,80.4089,23750.0,27986.0,Echolocation,0.634,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
80.6815,80.6975,24609.0,29682.0,Echolocation,0.595,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
80.8315,80.8464,23750.0,29292.0,Echolocation,0.621,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
82.6395,82.6548,24609.0,31033.0,Echolocation,0.602,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
82.9115,82.9293,25468.0,28593.0,Echolocation,0.519,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
83.02850000000001,83.0407,25468.0,30731.0,Echolocation,0.529,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
83.29050000000001,83.303,25468.0,32036.0,Echolocation,0.598,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
83.7205,83.7355,24609.0,28734.0,Echolocation,0.615,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
84.4175,84.4328,24609.0,29034.0,Echolocation,0.634,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
84.5545,84.566,25468.0,31317.0,Echolocation,0.657,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
85.1765,85.1931,25468.0,30082.0,Echolocation,0.508,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
85.4305,85.444,24609.0,29042.0,Echolocation,0.657,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
86.1515,86.1675,23750.0,28125.0,Echolocation,0.59,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
87.0625,87.08109999999999,23750.0,28286.0,Echolocation,0.504,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
87.47749999999999,87.4898,24609.0,28864.0,Echolocation,0.534,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
88.6045,88.6216,24609.0,28360.0,Echolocation,0.521,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
89.0705,89.0848,24609.0,30066.0,Echolocation,0.528,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
89.3835,89.4007,24609.0,30764.0,Echolocation,0.509,../input_dir/20210910_030000__5%DUTYCYCLE_1400secOFFSET.WAV
