start_time,end_time,low_freq,high_freq,event,detection_confidence,input_file
40.6945,40.7067,25468.0,36060.0,Echolocation,0.711,/Users/adityakrishna/Downloads/20210910_032600.WAV
40.7625,40.7709,40937.0,47202.0,Echolocation,0.538,/Users/adityakrishna/Downloads/20210910_032600.WAV
40.8335,40.8459,25468.0,31881.0,Echolocation,0.657,/Users/adityakrishna/Downloads/20210910_032600.WAV
40.9815,40.9923,25468.0,31991.0,Echolocation,0.643,/Users/adityakrishna/Downloads/20210910_032600.WAV
41.0245,41.0309,34921.0,62273.0,Echolocation,0.53,/Users/adityakrishna/Downloads/20210910_032600.WAV
41.0755,41.0877,24609.0,33132.0,Echolocation,0.67,/Users/adityakrishna/Downloads/20210910_032600.WAV
41.1165,41.1224,36640.0,51483.0,Echolocation,0.513,/Users/adityakrishna/Downloads/20210910_032600.WAV
41.1375,41.149699999999996,26328.0,31368.0,Echolocation,0.514,/Users/adityakrishna/Downloads/20210910_032600.WAV
41.1925,41.198499999999996,37500.0,53855.0,Echolocation,0.535,/Users/adityakrishna/Downloads/20210910_032600.WAV
41.335499999999996,41.3475,24609.0,30448.0,Echolocation,0.56,/Users/adityakrishna/Downloads/20210910_032600.WAV
41.4345,41.4433,26328.0,32324.0,Echolocation,0.602,/Users/adityakrishna/Downloads/20210910_032600.WAV
41.7795,41.7859,37500.0,61690.0,Echolocation,0.526,/Users/adityakrishna/Downloads/20210910_032600.WAV
41.8565,41.8638,38359.0,53933.0,Echolocation,0.575,/Users/adityakrishna/Downloads/20210910_032600.WAV
41.9445,41.9522,37500.0,60346.0,Echolocation,0.654,/Users/adityakrishna/Downloads/20210910_032600.WAV
42.6125,42.617599999999996,34062.0,52313.0,Echolocation,0.526,/Users/adityakrishna/Downloads/20210910_032600.WAV
42.7335,42.7461,24609.0,33078.0,Echolocation,0.639,/Users/adityakrishna/Downloads/20210910_032600.WAV
42.7725,42.7842,25468.0,31968.0,Echolocation,0.636,/Users/adityakrishna/Downloads/20210910_032600.WAV
42.8845,42.8891,34921.0,48150.0,Echolocation,0.568,/Users/adityakrishna/Downloads/20210910_032600.WAV
43.0465,43.0604,24609.0,31208.0,Echolocation,0.643,/Users/adityakrishna/Downloads/20210910_032600.WAV
43.2025,43.216,25468.0,30296.0,Echolocation,0.605,/Users/adityakrishna/Downloads/20210910_032600.WAV
43.2605,43.2671,36640.0,46566.0,Echolocation,0.555,/Users/adityakrishna/Downloads/20210910_032600.WAV
43.341499999999996,43.3542,24609.0,32304.0,Echolocation,0.587,/Users/adityakrishna/Downloads/20210910_032600.WAV
43.3565,43.3607,34921.0,44793.0,Echolocation,0.602,/Users/adityakrishna/Downloads/20210910_032600.WAV
43.4745,43.4807,35781.0,59640.0,Echolocation,0.503,/Users/adityakrishna/Downloads/20210910_032600.WAV
43.5605,43.5681,36640.0,49505.0,Echolocation,0.523,/Users/adityakrishna/Downloads/20210910_032600.WAV
43.588499999999996,43.6013,23750.0,28203.0,Echolocation,0.501,/Users/adityakrishna/Downloads/20210910_032600.WAV
44.0385,44.0462,40078.0,50949.0,Echolocation,0.511,/Users/adityakrishna/Downloads/20210910_032600.WAV
44.0675,44.0841,24609.0,30432.0,Echolocation,0.507,/Users/adityakrishna/Downloads/20210910_032600.WAV
44.2035,44.2174,24609.0,30300.0,Echolocation,0.674,/Users/adityakrishna/Downloads/20210910_032600.WAV
44.3145,44.3271,24609.0,33349.0,Echolocation,0.704,/Users/adityakrishna/Downloads/20210910_032600.WAV
44.4565,44.4677,25468.0,32995.0,Echolocation,0.684,/Users/adityakrishna/Downloads/20210910_032600.WAV
44.585499999999996,44.5963,25468.0,32428.0,Echolocation,0.75,/Users/adityakrishna/Downloads/20210910_032600.WAV
44.7085,44.7189,25468.0,34216.0,Echolocation,0.709,/Users/adityakrishna/Downloads/20210910_032600.WAV
44.7545,44.7708,24609.0,29908.0,Echolocation,0.547,/Users/adityakrishna/Downloads/20210910_032600.WAV
44.8225,44.8347,25468.0,34712.0,Echolocation,0.654,/Users/adityakrishna/Downloads/20210910_032600.WAV
44.9285,44.9373,26328.0,33919.0,Echolocation,0.587,/Users/adityakrishna/Downloads/20210910_032600.WAV
45.4745,45.4873,26328.0,34262.0,Echolocation,0.681,/Users/adityakrishna/Downloads/20210910_032600.WAV
45.6305,45.646699999999996,25468.0,30703.0,Echolocation,0.598,/Users/adityakrishna/Downloads/20210910_032600.WAV
45.7795,45.7959,24609.0,31477.0,Echolocation,0.607,/Users/adityakrishna/Downloads/20210910_032600.WAV
45.9255,45.9399,25468.0,34145.0,Echolocation,0.653,/Users/adityakrishna/Downloads/20210910_032600.WAV
46.0655,46.0798,25468.0,30407.0,Echolocation,0.539,/Users/adityakrishna/Downloads/20210910_032600.WAV
46.3805,46.393299999999996,23750.0,28521.0,Echolocation,0.505,/Users/adityakrishna/Downloads/20210910_032600.WAV
46.457499999999996,46.473600000000005,24609.0,30889.0,Echolocation,0.594,/Users/adityakrishna/Downloads/20210910_032600.WAV
46.585499999999996,46.596900000000005,25468.0,35502.0,Echolocation,0.693,/Users/adityakrishna/Downloads/20210910_032600.WAV
46.8595,46.8754,24609.0,29283.0,Echolocation,0.606,/Users/adityakrishna/Downloads/20210910_032600.WAV
47.0025,47.017399999999995,24609.0,30376.0,Echolocation,0.644,/Users/adityakrishna/Downloads/20210910_032600.WAV
47.1335,47.1486,24609.0,32761.0,Echolocation,0.651,/Users/adityakrishna/Downloads/20210910_032600.WAV
47.2715,47.2846,24609.0,30596.0,Echolocation,0.653,/Users/adityakrishna/Downloads/20210910_032600.WAV
47.5385,47.5514,24609.0,31091.0,Echolocation,0.701,/Users/adityakrishna/Downloads/20210910_032600.WAV
47.6155,47.6269,24609.0,30077.0,Echolocation,0.585,/Users/adityakrishna/Downloads/20210910_032600.WAV
47.676500000000004,47.689,24609.0,31024.0,Echolocation,0.68,/Users/adityakrishna/Downloads/20210910_032600.WAV
47.814499999999995,47.8292,24609.0,29379.0,Echolocation,0.598,/Users/adityakrishna/Downloads/20210910_032600.WAV
47.954499999999996,47.9681,24609.0,28635.0,Echolocation,0.63,/Users/adityakrishna/Downloads/20210910_032600.WAV
48.0965,48.1096,24609.0,29839.0,Echolocation,0.648,/Users/adityakrishna/Downloads/20210910_032600.WAV
48.1355,48.1479,23750.0,29317.0,Echolocation,0.554,/Users/adityakrishna/Downloads/20210910_032600.WAV
48.2545,48.268699999999995,24609.0,30237.0,Echolocation,0.648,/Users/adityakrishna/Downloads/20210910_032600.WAV
48.3845,48.3975,25468.0,30509.0,Echolocation,0.672,/Users/adityakrishna/Downloads/20210910_032600.WAV
48.6425,48.6579,24609.0,28551.0,Echolocation,0.566,/Users/adityakrishna/Downloads/20210910_032600.WAV
48.6715,48.6844,23750.0,30545.0,Echolocation,0.572,/Users/adityakrishna/Downloads/20210910_032600.WAV
48.7735,48.786100000000005,24609.0,29359.0,Echolocation,0.615,/Users/adityakrishna/Downloads/20210910_032600.WAV
48.9315,48.9437,24609.0,32396.0,Echolocation,0.6,/Users/adityakrishna/Downloads/20210910_032600.WAV
49.1415,49.1542,24609.0,29853.0,Echolocation,0.764,/Users/adityakrishna/Downloads/20210910_032600.WAV
49.177499999999995,49.1905,27187.0,30779.0,Echolocation,0.513,/Users/adityakrishna/Downloads/20210910_032600.WAV
49.2815,49.2973,23750.0,29633.0,Echolocation,0.603,/Users/adityakrishna/Downloads/20210910_032600.WAV
49.3905,49.4029,25468.0,30069.0,Echolocation,0.608,/Users/adityakrishna/Downloads/20210910_032600.WAV
49.5285,49.541399999999996,24609.0,30263.0,Echolocation,0.621,/Users/adityakrishna/Downloads/20210910_032600.WAV
49.6685,49.6826,24609.0,28967.0,Echolocation,0.674,/Users/adityakrishna/Downloads/20210910_032600.WAV
49.7975,49.8119,23750.0,29408.0,Echolocation,0.578,/Users/adityakrishna/Downloads/20210910_032600.WAV
49.9155,49.9292,24609.0,30582.0,Echolocation,0.63,/Users/adityakrishna/Downloads/20210910_032600.WAV
50.0685,50.082499999999996,24609.0,29444.0,Echolocation,0.555,/Users/adityakrishna/Downloads/20210910_032600.WAV
50.335499999999996,50.3508,23750.0,28470.0,Echolocation,0.563,/Users/adityakrishna/Downloads/20210910_032600.WAV
51.079499999999996,51.0958,25468.0,29374.0,Echolocation,0.527,/Users/adityakrishna/Downloads/20210910_032600.WAV
51.1575,51.1744,24609.0,29565.0,Echolocation,0.512,/Users/adityakrishna/Downloads/20210910_032600.WAV
51.2975,51.3133,23750.0,28551.0,Echolocation,0.585,/Users/adityakrishna/Downloads/20210910_032600.WAV
52.1315,52.146699999999996,23750.0,28383.0,Echolocation,0.609,/Users/adityakrishna/Downloads/20210910_032600.WAV
52.2765,52.2893,24609.0,30331.0,Echolocation,0.62,/Users/adityakrishna/Downloads/20210910_032600.WAV
52.5655,52.579,23750.0,29193.0,Echolocation,0.587,/Users/adityakrishna/Downloads/20210910_032600.WAV
53.6365,53.65,23750.0,30548.0,Echolocation,0.601,/Users/adityakrishna/Downloads/20210910_032600.WAV
53.7945,53.8097,23750.0,28544.0,Echolocation,0.611,/Users/adityakrishna/Downloads/20210910_032600.WAV
53.941500000000005,53.955799999999996,24609.0,28947.0,Echolocation,0.556,/Users/adityakrishna/Downloads/20210910_032600.WAV
54.0225,54.0382,24609.0,32930.0,Echolocation,0.54,/Users/adityakrishna/Downloads/20210910_032600.WAV
55.3565,55.3639,41796.0,59039.0,Echolocation,0.549,/Users/adityakrishna/Downloads/20210910_032600.WAV
55.5115,55.5182,40937.0,59982.0,Echolocation,0.513,/Users/adityakrishna/Downloads/20210910_032600.WAV
55.6625,55.6703,40078.0,59314.0,Echolocation,0.575,/Users/adityakrishna/Downloads/20210910_032600.WAV
55.7545,55.7629,40078.0,66432.0,Echolocation,0.566,/Users/adityakrishna/Downloads/20210910_032600.WAV
55.8465,55.8547,40078.0,56467.0,Echolocation,0.532,/Users/adityakrishna/Downloads/20210910_032600.WAV
55.8595,55.872699999999995,25468.0,31575.0,Echolocation,0.534,/Users/adityakrishna/Downloads/20210910_032600.WAV
55.935500000000005,55.9426,40078.0,57531.0,Echolocation,0.509,/Users/adityakrishna/Downloads/20210910_032600.WAV
56.0355,56.044,40078.0,64529.0,Echolocation,0.603,/Users/adityakrishna/Downloads/20210910_032600.WAV
56.1145,56.121300000000005,40078.0,58572.0,Echolocation,0.601,/Users/adityakrishna/Downloads/20210910_032600.WAV
56.174499999999995,56.183,28046.0,34164.0,Echolocation,0.54,/Users/adityakrishna/Downloads/20210910_032600.WAV
56.2025,56.21,40078.0,63833.0,Echolocation,0.593,/Users/adityakrishna/Downloads/20210910_032600.WAV
56.2745,56.2813,40078.0,66569.0,Echolocation,0.643,/Users/adityakrishna/Downloads/20210910_032600.WAV
56.341499999999996,56.3487,39218.0,67585.0,Echolocation,0.531,/Users/adityakrishna/Downloads/20210910_032600.WAV
57.4695,57.482600000000005,24609.0,29092.0,Echolocation,0.597,/Users/adityakrishna/Downloads/20210910_032600.WAV
57.5815,57.5953,25468.0,30156.0,Echolocation,0.571,/Users/adityakrishna/Downloads/20210910_032600.WAV
57.686499999999995,57.6943,40937.0,49755.0,Echolocation,0.507,/Users/adityakrishna/Downloads/20210910_032600.WAV
57.8495,57.856,42656.0,66850.0,Echolocation,0.526,/Users/adityakrishna/Downloads/20210910_032600.WAV
58.0115,58.0269,24609.0,29140.0,Echolocation,0.54,/Users/adityakrishna/Downloads/20210910_032600.WAV
58.0115,58.019999999999996,41796.0,61096.0,Echolocation,0.561,/Users/adityakrishna/Downloads/20210910_032600.WAV
58.1165,58.123999999999995,40078.0,54513.0,Echolocation,0.607,/Users/adityakrishna/Downloads/20210910_032600.WAV
58.1875,58.201499999999996,26328.0,31273.0,Echolocation,0.503,/Users/adityakrishna/Downloads/20210910_032600.WAV
58.2205,58.228300000000004,39218.0,66040.0,Echolocation,0.534,/Users/adityakrishna/Downloads/20210910_032600.WAV
58.325500000000005,58.332,39218.0,63339.0,Echolocation,0.544,/Users/adityakrishna/Downloads/20210910_032600.WAV
58.4215,58.429500000000004,39218.0,63177.0,Echolocation,0.514,/Users/adityakrishna/Downloads/20210910_032600.WAV
58.5235,58.536699999999996,25468.0,31538.0,Echolocation,0.531,/Users/adityakrishna/Downloads/20210910_032600.WAV
58.5345,58.540800000000004,39218.0,61930.0,Echolocation,0.598,/Users/adityakrishna/Downloads/20210910_032600.WAV
58.6135,58.6209,40937.0,49769.0,Echolocation,0.644,/Users/adityakrishna/Downloads/20210910_032600.WAV
58.7155,58.7225,41796.0,58865.0,Echolocation,0.573,/Users/adityakrishna/Downloads/20210910_032600.WAV
58.7625,58.769999999999996,40078.0,65111.0,Echolocation,0.606,/Users/adityakrishna/Downloads/20210910_032600.WAV
58.792500000000004,58.8072,23750.0,27729.0,Echolocation,0.512,/Users/adityakrishna/Downloads/20210910_032600.WAV
58.8745,58.8811,39218.0,64323.0,Echolocation,0.526,/Users/adityakrishna/Downloads/20210910_032600.WAV
58.9495,58.955799999999996,40078.0,56954.0,Echolocation,0.528,/Users/adityakrishna/Downloads/20210910_032600.WAV
59.198499999999996,59.2089,25468.0,35107.0,Echolocation,0.529,/Users/adityakrishna/Downloads/20210910_032600.WAV
59.4565,59.4638,43515.0,57038.0,Echolocation,0.598,/Users/adityakrishna/Downloads/20210910_032600.WAV
59.548500000000004,59.566199999999995,25468.0,30022.0,Echolocation,0.516,/Users/adityakrishna/Downloads/20210910_032600.WAV
59.7055,59.7123,40937.0,70110.0,Echolocation,0.514,/Users/adityakrishna/Downloads/20210910_032600.WAV
59.7965,59.804,40937.0,62507.0,Echolocation,0.593,/Users/adityakrishna/Downloads/20210910_032600.WAV
59.8335,59.8527,24609.0,31119.0,Echolocation,0.514,/Users/adityakrishna/Downloads/20210910_032600.WAV
59.9825,59.9899,40078.0,66337.0,Echolocation,0.509,/Users/adityakrishna/Downloads/20210910_032600.WAV
32.4510464,32.6165248,17588.88,49011.86,Feeding Buzz,0.26138538977408454,/Users/adityakrishna/Downloads/20210910_032600.WAV
60.1885,60.1979,39218.0,64502.0,Echolocation,0.527,/Users/adityakrishna/Downloads/20210910_032600.WAV
60.9935,61.0002,40937.0,58638.0,Echolocation,0.545,/Users/adityakrishna/Downloads/20210910_032600.WAV
61.1695,61.1779,40937.0,58378.0,Echolocation,0.581,/Users/adityakrishna/Downloads/20210910_032600.WAV
61.3485,61.356700000000004,40078.0,58732.0,Echolocation,0.515,/Users/adityakrishna/Downloads/20210910_032600.WAV
61.4075,61.4266,24609.0,29328.0,Echolocation,0.517,/Users/adityakrishna/Downloads/20210910_032600.WAV
61.4505,61.4586,41796.0,50326.0,Echolocation,0.607,/Users/adityakrishna/Downloads/20210910_032600.WAV
61.5525,61.5679,25468.0,32809.0,Echolocation,0.542,/Users/adityakrishna/Downloads/20210910_032600.WAV
61.6505,61.6584,40937.0,58079.0,Echolocation,0.591,/Users/adityakrishna/Downloads/20210910_032600.WAV
61.7545,61.7622,40937.0,48888.0,Echolocation,0.677,/Users/adityakrishna/Downloads/20210910_032600.WAV
61.8475,61.8554,40937.0,58768.0,Echolocation,0.598,/Users/adityakrishna/Downloads/20210910_032600.WAV
62.0425,62.05,40937.0,49663.0,Echolocation,0.567,/Users/adityakrishna/Downloads/20210910_032600.WAV
62.1385,62.1452,40937.0,53646.0,Echolocation,0.542,/Users/adityakrishna/Downloads/20210910_032600.WAV
62.2045,62.2137,40937.0,49960.0,Echolocation,0.575,/Users/adityakrishna/Downloads/20210910_032600.WAV
62.2825,62.297,25468.0,32461.0,Echolocation,0.548,/Users/adityakrishna/Downloads/20210910_032600.WAV
62.4565,62.4638,40937.0,49130.0,Echolocation,0.567,/Users/adityakrishna/Downloads/20210910_032600.WAV
62.5275,62.5436,24609.0,29938.0,Echolocation,0.501,/Users/adityakrishna/Downloads/20210910_032600.WAV
62.6875,62.6991,24609.0,31035.0,Echolocation,0.593,/Users/adityakrishna/Downloads/20210910_032600.WAV
62.8185,62.832,24609.0,30464.0,Echolocation,0.544,/Users/adityakrishna/Downloads/20210910_032600.WAV
63.8675,63.8844,25468.0,31080.0,Echolocation,0.566,/Users/adityakrishna/Downloads/20210910_032600.WAV
64.2695,64.2833,23750.0,30195.0,Echolocation,0.522,/Users/adityakrishna/Downloads/20210910_032600.WAV
64.5955,64.6092,24609.0,32266.0,Echolocation,0.579,/Users/adityakrishna/Downloads/20210910_032600.WAV
64.7405,64.7553,24609.0,34066.0,Echolocation,0.621,/Users/adityakrishna/Downloads/20210910_032600.WAV
64.8845,64.897,26328.0,33445.0,Echolocation,0.651,/Users/adityakrishna/Downloads/20210910_032600.WAV
65.1335,65.147,25468.0,30755.0,Echolocation,0.596,/Users/adityakrishna/Downloads/20210910_032600.WAV
65.2815,65.2944,25468.0,29974.0,Echolocation,0.619,/Users/adityakrishna/Downloads/20210910_032600.WAV
65.9285,65.9404,24609.0,29306.0,Echolocation,0.577,/Users/adityakrishna/Downloads/20210910_032600.WAV
66.0775,66.0909,24609.0,29953.0,Echolocation,0.512,/Users/adityakrishna/Downloads/20210910_032600.WAV
66.8525,66.86449999999999,25468.0,33735.0,Echolocation,0.607,/Users/adityakrishna/Downloads/20210910_032600.WAV
66.9795,66.9917,26328.0,33875.0,Echolocation,0.535,/Users/adityakrishna/Downloads/20210910_032600.WAV
67.1585,67.1681,26328.0,33770.0,Echolocation,0.509,/Users/adityakrishna/Downloads/20210910_032600.WAV
67.7035,67.722,25468.0,29406.0,Echolocation,0.523,/Users/adityakrishna/Downloads/20210910_032600.WAV
68.9905,69.00450000000001,25468.0,30605.0,Echolocation,0.634,/Users/adityakrishna/Downloads/20210910_032600.WAV
69.1965,69.2114,25468.0,33850.0,Echolocation,0.621,/Users/adityakrishna/Downloads/20210910_032600.WAV
69.3435,69.36,24609.0,32138.0,Echolocation,0.503,/Users/adityakrishna/Downloads/20210910_032600.WAV
69.5435,69.55799999999999,24609.0,30201.0,Echolocation,0.573,/Users/adityakrishna/Downloads/20210910_032600.WAV
70.2555,70.2668,25468.0,30580.0,Echolocation,0.611,/Users/adityakrishna/Downloads/20210910_032600.WAV
70.5325,70.5457,25468.0,28949.0,Echolocation,0.657,/Users/adityakrishna/Downloads/20210910_032600.WAV
70.6285,70.6421,24609.0,29576.0,Echolocation,0.582,/Users/adityakrishna/Downloads/20210910_032600.WAV
70.6735,70.6859,24609.0,30449.0,Echolocation,0.643,/Users/adityakrishna/Downloads/20210910_032600.WAV
70.8025,70.816,25468.0,30977.0,Echolocation,0.67,/Users/adityakrishna/Downloads/20210910_032600.WAV
70.9445,70.96000000000001,25468.0,28553.0,Echolocation,0.523,/Users/adityakrishna/Downloads/20210910_032600.WAV
71.0575,71.0691,25468.0,29905.0,Echolocation,0.61,/Users/adityakrishna/Downloads/20210910_032600.WAV
71.5505,71.5691,25468.0,30522.0,Echolocation,0.511,/Users/adityakrishna/Downloads/20210910_032600.WAV
71.9605,71.9714,25468.0,30842.0,Echolocation,0.626,/Users/adityakrishna/Downloads/20210910_032600.WAV
72.1155,72.1276,25468.0,30286.0,Echolocation,0.658,/Users/adityakrishna/Downloads/20210910_032600.WAV
72.2625,72.2756,24609.0,30573.0,Echolocation,0.584,/Users/adityakrishna/Downloads/20210910_032600.WAV
72.5235,72.5364,24609.0,29584.0,Echolocation,0.643,/Users/adityakrishna/Downloads/20210910_032600.WAV
72.6425,72.6603,24609.0,33008.0,Echolocation,0.546,/Users/adityakrishna/Downloads/20210910_032600.WAV
72.8345,72.8469,25468.0,30946.0,Echolocation,0.64,/Users/adityakrishna/Downloads/20210910_032600.WAV
73.0855,73.099,24609.0,29643.0,Echolocation,0.632,/Users/adityakrishna/Downloads/20210910_032600.WAV
73.1735,73.1925,25468.0,29958.0,Echolocation,0.51,/Users/adityakrishna/Downloads/20210910_032600.WAV
73.2255,73.2392,24609.0,28844.0,Echolocation,0.599,/Users/adityakrishna/Downloads/20210910_032600.WAV
73.37049999999999,73.3834,24609.0,30430.0,Echolocation,0.651,/Users/adityakrishna/Downloads/20210910_032600.WAV
73.5175,73.5296,24609.0,31445.0,Echolocation,0.67,/Users/adityakrishna/Downloads/20210910_032600.WAV
73.6705,73.6825,25468.0,30576.0,Echolocation,0.651,/Users/adityakrishna/Downloads/20210910_032600.WAV
73.8165,73.82939999999999,24609.0,33353.0,Echolocation,0.678,/Users/adityakrishna/Downloads/20210910_032600.WAV
73.9585,73.9711,24609.0,32549.0,Echolocation,0.659,/Users/adityakrishna/Downloads/20210910_032600.WAV
74.0975,74.1094,24609.0,32281.0,Echolocation,0.65,/Users/adityakrishna/Downloads/20210910_032600.WAV
74.23949999999999,74.2511,24609.0,30796.0,Echolocation,0.688,/Users/adityakrishna/Downloads/20210910_032600.WAV
74.38550000000001,74.3985,24609.0,33276.0,Echolocation,0.705,/Users/adityakrishna/Downloads/20210910_032600.WAV
74.5365,74.5481,24609.0,32105.0,Echolocation,0.678,/Users/adityakrishna/Downloads/20210910_032600.WAV
74.6845,74.69669999999999,24609.0,30992.0,Echolocation,0.67,/Users/adityakrishna/Downloads/20210910_032600.WAV
74.8475,74.8593,25468.0,31810.0,Echolocation,0.657,/Users/adityakrishna/Downloads/20210910_032600.WAV
75.00450000000001,75.0187,24609.0,32644.0,Echolocation,0.502,/Users/adityakrishna/Downloads/20210910_032600.WAV
75.1685,75.1807,24609.0,30788.0,Echolocation,0.667,/Users/adityakrishna/Downloads/20210910_032600.WAV
75.4405,75.4546,23750.0,31147.0,Echolocation,0.666,/Users/adityakrishna/Downloads/20210910_032600.WAV
75.5835,75.597,24609.0,30414.0,Echolocation,0.695,/Users/adityakrishna/Downloads/20210910_032600.WAV
75.7355,75.7499,24609.0,31493.0,Echolocation,0.645,/Users/adityakrishna/Downloads/20210910_032600.WAV
75.8965,75.9117,23750.0,29404.0,Echolocation,0.614,/Users/adityakrishna/Downloads/20210910_032600.WAV
76.00450000000001,76.01480000000001,25468.0,33616.0,Echolocation,0.69,/Users/adityakrishna/Downloads/20210910_032600.WAV
76.1375,76.1536,24609.0,35941.0,Echolocation,0.653,/Users/adityakrishna/Downloads/20210910_032600.WAV
76.2735,76.2886,24609.0,33517.0,Echolocation,0.672,/Users/adityakrishna/Downloads/20210910_032600.WAV
76.4195,76.4349,24609.0,32580.0,Echolocation,0.617,/Users/adityakrishna/Downloads/20210910_032600.WAV
76.5495,76.5662,24609.0,31009.0,Echolocation,0.592,/Users/adityakrishna/Downloads/20210910_032600.WAV
76.6845,76.7002,23750.0,32949.0,Echolocation,0.579,/Users/adityakrishna/Downloads/20210910_032600.WAV
76.9425,76.9586,24609.0,28889.0,Echolocation,0.594,/Users/adityakrishna/Downloads/20210910_032600.WAV
77.0795,77.0971,24609.0,27733.0,Echolocation,0.519,/Users/adityakrishna/Downloads/20210910_032600.WAV
77.2185,77.2333,23750.0,28385.0,Echolocation,0.608,/Users/adityakrishna/Downloads/20210910_032600.WAV
77.3615,77.3763,24609.0,33105.0,Echolocation,0.512,/Users/adityakrishna/Downloads/20210910_032600.WAV
77.5005,77.5159,24609.0,29751.0,Echolocation,0.598,/Users/adityakrishna/Downloads/20210910_032600.WAV
77.7595,77.7743,23750.0,31507.0,Echolocation,0.654,/Users/adityakrishna/Downloads/20210910_032600.WAV
77.9135,77.9279,24609.0,28523.0,Echolocation,0.581,/Users/adityakrishna/Downloads/20210910_032600.WAV
78.0605,78.07339999999999,24609.0,28966.0,Echolocation,0.668,/Users/adityakrishna/Downloads/20210910_032600.WAV
78.1845,78.2003,23750.0,30250.0,Echolocation,0.629,/Users/adityakrishna/Downloads/20210910_032600.WAV
78.3265,78.3418,24609.0,29128.0,Echolocation,0.525,/Users/adityakrishna/Downloads/20210910_032600.WAV
78.4685,78.48179999999999,24609.0,31014.0,Echolocation,0.691,/Users/adityakrishna/Downloads/20210910_032600.WAV
78.8765,78.89150000000001,24609.0,28501.0,Echolocation,0.625,/Users/adityakrishna/Downloads/20210910_032600.WAV
79.4425,79.4598,23750.0,28086.0,Echolocation,0.548,/Users/adityakrishna/Downloads/20210910_032600.WAV
79.5855,79.6006,23750.0,29499.0,Echolocation,0.616,/Users/adityakrishna/Downloads/20210910_032600.WAV
79.7495,79.7662,24609.0,29148.0,Echolocation,0.556,/Users/adityakrishna/Downloads/20210910_032600.WAV
79.8905,79.905,24609.0,29848.0,Echolocation,0.629,/Users/adityakrishna/Downloads/20210910_032600.WAV
80.1675,80.1814,24609.0,29079.0,Echolocation,0.556,/Users/adityakrishna/Downloads/20210910_032600.WAV
80.57849999999999,80.5926,23750.0,29134.0,Echolocation,0.592,/Users/adityakrishna/Downloads/20210910_032600.WAV
80.8845,80.8961,23750.0,30092.0,Echolocation,0.644,/Users/adityakrishna/Downloads/20210910_032600.WAV
81.1175,81.1315,26328.0,32959.0,Echolocation,0.515,/Users/adityakrishna/Downloads/20210910_032600.WAV
81.1635,81.1759,24609.0,31706.0,Echolocation,0.614,/Users/adityakrishna/Downloads/20210910_032600.WAV
81.4675,81.48400000000001,24609.0,28907.0,Echolocation,0.534,/Users/adityakrishna/Downloads/20210910_032600.WAV
81.8845,81.8983,24609.0,30152.0,Echolocation,0.657,/Users/adityakrishna/Downloads/20210910_032600.WAV
82.01650000000001,82.0286,24609.0,30022.0,Echolocation,0.688,/Users/adityakrishna/Downloads/20210910_032600.WAV
82.2705,82.2841,24609.0,29224.0,Echolocation,0.635,/Users/adityakrishna/Downloads/20210910_032600.WAV
82.4065,82.42099999999999,24609.0,29368.0,Echolocation,0.559,/Users/adityakrishna/Downloads/20210910_032600.WAV
82.5555,82.5719,23750.0,30036.0,Echolocation,0.527,/Users/adityakrishna/Downloads/20210910_032600.WAV
82.8125,82.825,24609.0,30424.0,Echolocation,0.636,/Users/adityakrishna/Downloads/20210910_032600.WAV
82.9625,82.9755,24609.0,30599.0,Echolocation,0.683,/Users/adityakrishna/Downloads/20210910_032600.WAV
83.11449999999999,83.1274,24609.0,30868.0,Echolocation,0.674,/Users/adityakrishna/Downloads/20210910_032600.WAV
83.2285,83.2416,25468.0,30934.0,Echolocation,0.662,/Users/adityakrishna/Downloads/20210910_032600.WAV
83.3335,83.3436,26328.0,33063.0,Echolocation,0.686,/Users/adityakrishna/Downloads/20210910_032600.WAV
83.41550000000001,83.4314,24609.0,30045.0,Echolocation,0.53,/Users/adityakrishna/Downloads/20210910_032600.WAV
83.6135,83.6273,25468.0,31687.0,Echolocation,0.539,/Users/adityakrishna/Downloads/20210910_032600.WAV
83.9365,83.9508,24609.0,33711.0,Echolocation,0.573,/Users/adityakrishna/Downloads/20210910_032600.WAV
84.3295,84.345,24609.0,30925.0,Echolocation,0.596,/Users/adityakrishna/Downloads/20210910_032600.WAV
85.5385,85.5555,24609.0,29758.0,Echolocation,0.528,/Users/adityakrishna/Downloads/20210910_032600.WAV
85.6845,85.6996,25468.0,32956.0,Echolocation,0.523,/Users/adityakrishna/Downloads/20210910_032600.WAV
85.7425,85.75880000000001,24609.0,30670.0,Echolocation,0.544,/Users/adityakrishna/Downloads/20210910_032600.WAV
85.8315,85.8445,24609.0,32853.0,Echolocation,0.587,/Users/adityakrishna/Downloads/20210910_032600.WAV
86.0555,86.0701,25468.0,30059.0,Echolocation,0.555,/Users/adityakrishna/Downloads/20210910_032600.WAV
86.4875,86.5063,24609.0,28479.0,Echolocation,0.523,/Users/adityakrishna/Downloads/20210910_032600.WAV
86.60849999999999,86.621,23750.0,30317.0,Echolocation,0.586,/Users/adityakrishna/Downloads/20210910_032600.WAV
86.7225,86.7345,24609.0,29424.0,Echolocation,0.53,/Users/adityakrishna/Downloads/20210910_032600.WAV
86.7925,86.8068,22890.0,28412.0,Echolocation,0.541,/Users/adityakrishna/Downloads/20210910_032600.WAV
